base_time_seconds, increment, event_type, game_time_class, game_type, rank, rating, score, url, user, year
120,1,arena,lightning,chess,15,1355,0,"https://www.chess.com/tournament/live/arena/arena-21-3131046",KrasivMir,2024
180,2,arena,blitz,chess960,9,1449,14,"https://www.chess.com/tournament/live/arena/arena-960-2981333",KrasivMir,2023
120,1,arena,lightning,chess960,3,1600,13,"https://www.chess.com/tournament/live/arena/960--2942132",KrasivMir,2023
180,2,arena,blitz,chess,12,1632,2,"https://www.chess.com/tournament/live/arena/arena-blitz-2929572",KrasivMir,2023
180,2,arena,blitz,chess960,9,1449,10,"https://www.chess.com/tournament/live/arena/arena-960-2928384",KrasivMir,2023
600,5,arena,standard,chess,6,1753,10,"https://www.chess.com/tournament/live/arena/arena-rapid-105-2892084",KrasivMir,2023
180,2,arena,blitz,chess,21,1632,0,"https://www.chess.com/tournament/live/arena/summer-arena-blitz-2865337",KrasivMir,2023
600,2,arena,standard,chess,3,1753,12,"https://www.chess.com/tournament/live/arena/summer-rapid-arena-2-2854883",KrasivMir,2023
300,0,arena,blitz,chess,11,1632,0,"https://www.chess.com/tournament/live/arena/summer-blitz-arena-2842010",KrasivMir,2023
120,1,arena,lightning,chess,16,1355,1,"https://www.chess.com/tournament/live/arena/summer-bullet-arena-2841710",KrasivMir,2023
600,2,arena,standard,chess,6,1753,5,"https://www.chess.com/tournament/live/arena/---67----2805436",KrasivMir,2023
120,1,arena,lightning,chess,14,1355,0,"https://www.chess.com/tournament/live/arena/-1--2793804",KrasivMir,2023
300,2,arena,blitz,chess960,7,1638,2,"https://www.chess.com/tournament/live/arena/-960-3786767",ichimary,2024
180,2,arena,blitz,chess,6,1933,0,"https://www.chess.com/tournament/live/arena/-0504-3315718",ichimary,2024
600,0,arena,standard,chess,2,2041,13,"https://www.chess.com/tournament/live/arena/rapid-arena-100-3058049",ichimary,2023
300,2,arena,blitz,chess960,8,1498,2,"https://www.chess.com/tournament/live/arena/-960-3786767",shivarov1,2024
300,2,arena,blitz,chess960,9,1490,2,"https://www.chess.com/tournament/live/arena/-960-3786767",pavlindemirev,2024
120,1,arena,lightning,chess,7,1150,18,"https://www.chess.com/tournament/live/arena/---1607-3530143",pavlindemirev,2024
180,2,arena,blitz,chess,1,1606,13,"https://www.chess.com/tournament/live/arena/--1107-3515453",pavlindemirev,2024
180,2,arena,blitz,chess,1,2058,43,"https://www.chess.com/tournament/live/arena/---0711-3785965",PicardCap,2024
120,1,arena,lightning,chess,6,1504,11,"https://www.chess.com/tournament/live/arena/---0511-3783529",van14,2024
600,0,swiss,standard,chess,1,1950,2,"https://www.chess.com/tournament/live/---1007-4903283",van14,2024
600,0,swiss,standard,chess,3,1950,2,"https://www.chess.com/tournament/live/---0307-4884973",van14,2024
600,0,swiss,standard,chess,7,1950,1,"https://www.chess.com/tournament/live/--2606-4866933",van14,2024
120,1,arena,lightning,chess,3,1504,22,"https://www.chess.com/tournament/live/arena/---0810-3721133",van14,2024
300,0,arena,blitz,chess,4,1691,10,"https://www.chess.com/tournament/live/arena/---0710-3720109",van14,2024
180,2,arena,blitz,chess,5,1691,7,"https://www.chess.com/tournament/live/arena/---2509-3695297",van14,2024
120,1,arena,lightning,chess,4,1504,20,"https://www.chess.com/tournament/live/arena/---1607-3530143",van14,2024
120,1,arena,lightning,chess,2,1504,23,"https://www.chess.com/tournament/live/arena/---0907-3513521",van14,2024
300,0,arena,blitz,chess,4,1691,12,"https://www.chess.com/tournament/live/arena/---0807-3512445",van14,2024
300,0,arena,blitz,chess,5,1691,10,"https://www.chess.com/tournament/live/arena/---0107-3495693",van14,2024
300,0,arena,blitz,chess,17,1691,0,"https://www.chess.com/tournament/live/arena/-1103-3264040",van14,2024
120,1,arena,lightning,chess,11,1537,0,"https://www.chess.com/tournament/live/arena/---0511-3783529",s-express,2024
180,2,swiss,blitz,chess,18,1331,3,"https://www.chess.com/tournament/live/-26-4111487",s-express,2023
180,0,swiss,blitz,chess,7,1331,3,"https://www.chess.com/tournament/live/---15-4086548",s-express,2023
120,1,swiss,lightning,chess,11,1537,2,"https://www.chess.com/tournament/live/-15-4086543",s-express,2023
180,0,swiss,blitz,chess,23,1331,1,"https://www.chess.com/tournament/live/swiss-3-1-4074786",s-express,2023
180,0,arena,blitz,chess,20,1331,0,"https://www.chess.com/tournament/live/arena/-2101--3168822",s-express,2024
180,2,arena,blitz,chess,12,1331,2,"https://www.chess.com/tournament/live/arena/-32-3005768",s-express,2023
60,1,arena,lightning,chess,4,1537,33,"https://www.chess.com/tournament/live/arena/arena-11-2927784",s-express,2023
180,0,arena,blitz,chess,20,1331,2,"https://www.chess.com/tournament/live/arena/-288--2903830",s-express,2023
180,0,arena,blitz,chess,9,1331,5,"https://www.chess.com/tournament/live/arena/arena-blitz-30-2891836",s-express,2023
120,1,arena,lightning,chess,8,1537,19,"https://www.chess.com/tournament/live/arena/-208-2891156",s-express,2023
180,2,arena,blitz,chess,9,1331,2,"https://www.chess.com/tournament/live/arena/arena-summer-1608-2879694",s-express,2023
60,0,arena,lightning,chess,2,1537,97,"https://www.chess.com/tournament/live/arena/-138--2878578",s-express,2023
120,1,arena,lightning,chess,11,1537,8,"https://www.chess.com/tournament/live/arena/-78--2866460",s-express,2023
120,1,arena,lightning,chess,6,1537,16,"https://www.chess.com/tournament/live/arena/summer-bullet-arena-2854089",s-express,2023
120,1,arena,lightning,chess,8,1537,30,"https://www.chess.com/tournament/live/arena/-28--2782710",s-express,2023
120,1,arena,lightning,chess,5,1537,14,"https://www.chess.com/tournament/live/arena/-20--2749834",s-express,2023
120,1,arena,lightning,chess,2,1537,16,"https://www.chess.com/tournament/live/arena/---19-2749432",s-express,2023
300,0,arena,blitz,chess,2,1874,16,"https://www.chess.com/tournament/live/arena/---0411-3782447",Chris_Master_86,2024
300,2,swiss,blitz,chess960,2,1708,3,"https://www.chess.com/tournament/live/960-4574707",Chris_Master_86,2024
300,0,arena,blitz,chess,1,1874,35,"https://www.chess.com/tournament/live/arena/-1706-3462409",Chris_Master_86,2024
300,0,arena,blitz,chess,2,1874,31,"https://www.chess.com/tournament/live/arena/-1006-3447298",Chris_Master_86,2024
120,1,arena,lightning,chess,4,1802,22,"https://www.chess.com/tournament/live/arena/--2705-3420271",Chris_Master_86,2024
300,2,arena,blitz,chess960,1,1708,21,"https://www.chess.com/tournament/live/arena/arena-960-blitz-52-3130668",Chris_Master_86,2024
180,2,arena,blitz,chess960,7,,0,"https://www.chess.com/tournament/live/arena/-960---01-11-3779253",kwazar33,2024
180,2,arena,blitz,chess,11,1278,0,"https://www.chess.com/tournament/live/arena/blitz-32-3734481",kwazar33,2024
120,1,arena,lightning,chess,12,1164,2,"https://www.chess.com/tournament/live/arena/---0810-3721133",kwazar33,2024
120,1,arena,lightning,chess,8,1164,4,"https://www.chess.com/tournament/live/arena/---0110-3702633",kwazar33,2024
180,2,arena,blitz,chess960,8,1201,0,"https://www.chess.com/tournament/live/arena/-960---01-11-3779253",purplegan,2024
180,2,arena,blitz,chess,10,1742,2,"https://www.chess.com/tournament/live/arena/---3110-3767651",chessdream4,2024
600,0,arena,standard,chess,4,1767,11,"https://www.chess.com/tournament/live/arena/---3010-3766399",chessdream4,2024
180,2,arena,blitz,chess,11,1714,0,"https://www.chess.com/tournament/live/arena/---3110-3767651",canew,2024
120,1,arena,lightning,chess,11,1571,0,"https://www.chess.com/tournament/live/arena/---0110-3702633",canew,2024
300,0,arena,blitz,chess,11,1714,6,"https://www.chess.com/tournament/live/arena/-2005-3406893",canew,2024
600,0,arena,standard,chess,1,1920,29,"https://www.chess.com/tournament/live/arena/---3010-3766399",3gama,2024
120,1,arena,lightning,chess,13,1382,0,"https://www.chess.com/tournament/live/arena/---2910-3765317",3gama,2024
600,2,swiss,standard,chess,3,1920,2,"https://www.chess.com/tournament/live/--0105-4755260",3gama,2024
300,2,swiss,blitz,chess,4,1639,3,"https://www.chess.com/tournament/live/-52-4752891",3gama,2024
600,0,swiss,standard,chess,3,1920,2,"https://www.chess.com/tournament/live/---1004-4701812",3gama,2024
120,1,arena,lightning,chess,11,1382,2,"https://www.chess.com/tournament/live/arena/-2506-3479831",3gama,2024
300,0,arena,blitz,chess,14,1639,0,"https://www.chess.com/tournament/live/arena/-2406-3479083",3gama,2024
300,0,arena,blitz,chess,11,1639,2,"https://www.chess.com/tournament/live/arena/-2905-3420274",3gama,2024
180,0,arena,blitz,chess960,13,1481,2,"https://www.chess.com/tournament/live/arena/---1905-3406629",3gama,2024
120,1,arena,lightning,chess,8,1382,2,"https://www.chess.com/tournament/live/arena/-0705-3380790",3gama,2024
180,2,arena,blitz,chess,9,1639,0,"https://www.chess.com/tournament/live/arena/--3004-3377340",3gama,2024
600,0,arena,standard,chess,11,1482,0,"https://www.chess.com/tournament/live/arena/---3010-3766399",TrrrrrrVvvv,2024
300,0,arena,blitz,chess,9,1196,2,"https://www.chess.com/tournament/live/arena/---2110-3756513",TrrrrrrVvvv,2024
180,2,arena,blitz,chess,9,1196,0,"https://www.chess.com/tournament/live/arena/---1710-3741841",TrrrrrrVvvv,2024
600,0,swiss,standard,chess,7,1482,1,"https://www.chess.com/tournament/live/---2310-5172025",TrrrrrrVvvv,2024
600,0,swiss,standard,chess,1,1482,3,"https://www.chess.com/tournament/live/---1610-5151899",TrrrrrrVvvv,2024
600,0,swiss,standard,chess,2,1482,2,"https://www.chess.com/tournament/live/---0910-5132451",TrrrrrrVvvv,2024
600,0,swiss,standard,chess,3,1482,2,"https://www.chess.com/tournament/live/-1206-4830498",TrrrrrrVvvv,2024
600,0,swiss,standard,chess,4,1482,3,"https://www.chess.com/tournament/live/-0506-4815890",TrrrrrrVvvv,2024
600,2,swiss,standard,chess,1,1482,2,"https://www.chess.com/tournament/live/-4800075",TrrrrrrVvvv,2024
600,0,swiss,standard,chess,5,1482,1,"https://www.chess.com/tournament/live/---2205-4787174",TrrrrrrVvvv,2024
180,2,swiss,blitz,chess960,6,1003,1,"https://www.chess.com/tournament/live/960---1--4755017",TrrrrrrVvvv,2024
600,5,swiss,standard,chess,9,1482,0,"https://www.chess.com/tournament/live/---2404-4740668",TrrrrrrVvvv,2024
300,2,arena,blitz,chess960,9,1003,0,"https://www.chess.com/tournament/live/arena/-960---1010-3723775",TrrrrrrVvvv,2024
180,2,arena,blitz,chess960,6,1003,2,"https://www.chess.com/tournament/live/arena/-960---0210-3705271",TrrrrrrVvvv,2024
600,0,arena,standard,chess,10,1482,2,"https://www.chess.com/tournament/live/arena/---2609-3696521",TrrrrrrVvvv,2024
180,2,arena,blitz,chess,9,1196,0,"https://www.chess.com/tournament/live/arena/---2509-3695297",TrrrrrrVvvv,2024
300,0,arena,blitz,chess,6,1196,8,"https://www.chess.com/tournament/live/arena/---0107-3495693",TrrrrrrVvvv,2024
600,0,swiss,standard,chess,13,1482,0,"https://www.chess.com/tournament/live/-100-4664992",TrrrrrrVvvv,2024
300,0,arena,blitz,chess,16,1196,0,"https://www.chess.com/tournament/live/arena/-1006-3447298",TrrrrrrVvvv,2024
180,2,arena,blitz,chess,11,1196,4,"https://www.chess.com/tournament/live/arena/-2305-3408515",TrrrrrrVvvv,2024
300,2,arena,blitz,chess960,13,1003,0,"https://www.chess.com/tournament/live/arena/--960-3405652",TrrrrrrVvvv,2024
600,5,arena,standard,chess960,12,,0,"https://www.chess.com/tournament/live/arena/fisher-chess-3392014",TrrrrrrVvvv,2024
300,0,arena,blitz,chess,9,1196,2,"https://www.chess.com/tournament/live/arena/-0605-3380228",TrrrrrrVvvv,2024
180,2,arena,blitz,chess,4,1196,15,"https://www.chess.com/tournament/live/arena/-0205-3378213",TrrrrrrVvvv,2024
180,2,arena,blitz,chess,11,1196,4,"https://www.chess.com/tournament/live/arena/-2504-3364839",TrrrrrrVvvv,2024
300,2,arena,blitz,chess,8,1196,8,"https://www.chess.com/tournament/live/arena/-2204-3363389",TrrrrrrVvvv,2024
600,5,arena,standard,chess960,19,,0,"https://www.chess.com/tournament/live/arena/960-rapid-3341447",TrrrrrrVvvv,2024
300,2,arena,blitz,chess,28,1196,0,"https://www.chess.com/tournament/live/arena/-1504-3340065",TrrrrrrVvvv,2024
300,0,arena,blitz,chess,6,1196,10,"https://www.chess.com/tournament/live/arena/-0104-3303830",TrrrrrrVvvv,2024
180,2,arena,blitz,chess,12,1196,8,"https://www.chess.com/tournament/live/arena/-2703-3291423",TrrrrrrVvvv,2024
120,1,arena,lightning,chess,4,1675,22,"https://www.chess.com/tournament/live/arena/---2910-3765317",Ran4evVM,2024
300,0,arena,blitz,chess,3,1926,14,"https://www.chess.com/tournament/live/arena/---2810-3764485",Ran4evVM,2024
120,1,arena,lightning,chess,6,1608,16,"https://www.chess.com/tournament/live/arena/---2910-3765317",svecom1977,2024
180,2,arena,blitz,chess,7,1813,2,"https://www.chess.com/tournament/live/arena/--0210-3704325",svecom1977,2024
120,1,arena,lightning,chess,3,1608,14,"https://www.chess.com/tournament/live/arena/-3694271",svecom1977,2024
180,2,arena,blitz,chess,13,1813,2,"https://www.chess.com/tournament/live/arena/-1605-3395125",svecom1977,2024
120,1,arena,lightning,chess,6,1608,14,"https://www.chess.com/tournament/live/arena/-1604-3340456",svecom1977,2024
120,1,arena,lightning,chess,14,1608,0,"https://www.chess.com/tournament/live/arena/--0924-3327402",svecom1977,2024
300,0,arena,blitz,chess,8,1813,5,"https://www.chess.com/tournament/live/arena/-0804-3327099",svecom1977,2024
120,1,arena,lightning,chess,4,1608,33,"https://www.chess.com/tournament/live/arena/----2603-3290908",svecom1977,2024
120,1,arena,lightning,chess,3,1608,23,"https://www.chess.com/tournament/live/arena/--1903-3277844",svecom1977,2024
120,1,arena,lightning,chess,10,1608,8,"https://www.chess.com/tournament/live/arena/-0503-3251152",svecom1977,2024
180,2,arena,blitz,chess,10,1813,5,"https://www.chess.com/tournament/live/arena/-2202-3224992",svecom1977,2024
300,0,arena,blitz,chess,12,1813,2,"https://www.chess.com/tournament/live/arena/-1202---3210216",svecom1977,2024
180,2,arena,blitz,chess,14,1813,2,"https://www.chess.com/tournament/live/arena/--3183172",svecom1977,2024
120,1,arena,lightning,chess,16,1608,5,"https://www.chess.com/tournament/live/arena/arena-bullet-21-3093827",svecom1977,2023
180,0,arena,blitz,chess,7,1813,13,"https://www.chess.com/tournament/live/arena/-2811--3057714",svecom1977,2023
120,1,arena,lightning,chess,5,1608,16,"https://www.chess.com/tournament/live/arena/arena-21-3057307",svecom1977,2023
180,0,arena,blitz,chess,9,1813,4,"https://www.chess.com/tournament/live/arena/--2111--3045208",svecom1977,2023
180,2,arena,blitz,chess,3,1813,18,"https://www.chess.com/tournament/live/arena/arena-blitz-3032843",svecom1977,2023
120,1,arena,lightning,chess,13,1608,0,"https://www.chess.com/tournament/live/arena/--1011-3031083",svecom1977,2023
180,2,arena,blitz,chess,11,1813,9,"https://www.chess.com/tournament/live/arena/blitz-32-3020311",svecom1977,2023
180,2,arena,blitz,chess,9,1813,8,"https://www.chess.com/tournament/live/arena/-0611-3019707",svecom1977,2023
300,0,arena,blitz,chess,5,1813,5,"https://www.chess.com/tournament/live/arena/---3010-3007023",svecom1977,2023
60,1,arena,lightning,chess,8,1608,22,"https://www.chess.com/tournament/live/arena/---2410--2994685",svecom1977,2023
120,1,arena,lightning,chess,6,1608,18,"https://www.chess.com/tournament/live/arena/arena-bullet-2982066",svecom1977,2023
60,1,arena,lightning,chess,13,1608,2,"https://www.chess.com/tournament/live/arena/--0910----2969189",svecom1977,2023
120,1,arena,lightning,chess,8,1723,12,"https://www.chess.com/tournament/live/arena/---2910-3765317",donveto77,2024
180,2,arena,blitz,chess,2,1494,36,"https://www.chess.com/tournament/live/arena/---2410-3759881",donveto77,2024
600,0,swiss,standard,chess,3,1670,1,"https://www.chess.com/tournament/live/---0910-5132451",donveto77,2024
120,1,arena,lightning,chess,3,1723,16,"https://www.chess.com/tournament/live/arena/---1510-3739401",donveto77,2024
300,2,arena,blitz,chess960,2,1603,10,"https://www.chess.com/tournament/live/arena/-960---1010-3723775",donveto77,2024
300,0,arena,blitz,chess,3,1494,10,"https://www.chess.com/tournament/live/arena/---0710-3720109",donveto77,2024
180,2,arena,blitz,chess,3,1494,22,"https://www.chess.com/tournament/live/arena/--0210-3704325",donveto77,2024
180,2,swiss,blitz,chess,1,1494,2,"https://www.chess.com/tournament/live/-0404-4679064",donveto77,2024
180,2,swiss,blitz,chess,13,1494,0,"https://www.chess.com/tournament/live/----h4-4604640",donveto77,2024
180,2,arena,blitz,chess,8,1494,5,"https://www.chess.com/tournament/live/arena/-2305-3408515",donveto77,2024
180,2,swiss,blitz,chess,11,1494,4,"https://www.chess.com/tournament/live/-26-4111487",donveto77,2023
600,5,arena,standard,chess960,2,800,28,"https://www.chess.com/tournament/live/arena/-960-0905-3381650",donveto77,2024
600,5,arena,standard,chess960,7,800,8,"https://www.chess.com/tournament/live/arena/arena-960-rapid-3328380",donveto77,2024
180,2,arena,blitz,chess960,4,1603,7,"https://www.chess.com/tournament/live/arena/960-1004-3328024",donveto77,2024
300,0,arena,blitz,chess,3,1494,21,"https://www.chess.com/tournament/live/arena/-0804-3327099",donveto77,2024
180,2,arena,blitz,chess,4,1494,5,"https://www.chess.com/tournament/live/arena/-0504-3315718",donveto77,2024
180,2,arena,blitz,chess,3,1494,28,"https://www.chess.com/tournament/live/arena/-1403-3265313",donveto77,2024
180,2,arena,blitz,chess,3,1494,18,"https://www.chess.com/tournament/live/arena/-0703-3252191",donveto77,2024
180,2,arena,blitz,chess,5,1494,25,"https://www.chess.com/tournament/live/arena/-2902-3238586",donveto77,2024
180,2,arena,blitz,chess,8,1494,16,"https://www.chess.com/tournament/live/arena/-1301--3154919",donveto77,2024
300,2,arena,blitz,chess960,5,1603,19,"https://www.chess.com/tournament/live/arena/arena-960-blitz-52-3093040",donveto77,2023
120,1,arena,lightning,chess,3,1723,24,"https://www.chess.com/tournament/live/arena/arena-bullet-2982066",donveto77,2023
180,2,arena,blitz,chess960,4,1603,24,"https://www.chess.com/tournament/live/arena/arena-960-2969553",donveto77,2023
180,0,arena,blitz,chess,22,1494,2,"https://www.chess.com/tournament/live/arena/-0810----2968795",donveto77,2023
300,0,arena,blitz,chess,9,1905,1,"https://www.chess.com/tournament/live/arena/---2810-3764485",Ivkony,2024
300,2,arena,blitz,chess960,3,1520,15,"https://www.chess.com/tournament/live/arena/960--3760799",Ivkony,2024
600,0,swiss,standard,chess,7,2057,0,"https://www.chess.com/tournament/live/rapid-100-swiss-5125781",Ivkony,2024
